"GeneID","padj","pvalue","lfcSE","stat","log2FoldChange","baseMean","Symbol","Description"
55187,0.999854284110087,0.440778590410321,0.161266047936409,0.770879109950257,0.124316627498415,1153.50109930746,"VPS13D","vacuolar protein sorting 13 homolog D"
9249,0.999854284110087,0.932318922401869,0.644085455123703,-0.0849276339892785,-0.0547006537905638,25.9125290137268,"DHRS3","dehydrogenase/reductase 3"
7799,0.999854284110087,0.544528697252118,0.168171767629867,0.605979001416693,0.101908559814827,1101.52050186646,"PRDM2","PR/SET domain 2"
55092,0.999854284110087,0.528268452562762,0.447663390614575,0.630651446321931,0.282319564756461,121.842636966854,"TMEM51","transmembrane protein 51"
114827,0.999854284110087,0.961346666312315,0.959201725954144,0.0484637342829057,0.0464864975703462,11.2815982084378,"FHAD1","forkhead associated phosphopeptide binding domain 1"
101927441,0.999854284110087,0.388631951233459,0.686433295659031,-0.862100981684648,-0.591774818048678,14.4902508484631,"EFHD2-AS1","EFHD2 antisense RNA 1"
79180,0.999854284110087,0.577514228307039,0.197074379395303,-0.557019321239346,-0.109774237044437,14868.5752252906,"EFHD2","EF-hand domain family member D2"
842,0.999854284110087,0.197972299037534,0.187401451847178,-1.28735006989872,-0.241251272134586,380.766782606097,"CASP9","caspase 9"
23341,0.999854284110087,0.44373415579423,0.195064585187224,-0.765902773048039,-0.14940050671836,243.622764547162,"DNAJC16","DnaJ heat shock protein family (Hsp40) member C16"
84301,0.999854284110087,0.985429879357109,0.201998738852295,-0.0182619531903394,-0.0036888915134282,575.227828381813,"DDI2","DNA damage inducible 1 homolog 2"
6248,0.999854284110087,0.81824294652626,0.300491753463565,-0.229805453916758,-0.0690546438029369,67.9572490938036,"RSC1A1","regulator of solute carriers 1"
23207,0.999854284110087,0.841415823208486,0.133649829262175,0.20008280227529,0.0267410323623901,3367.27218449886,"PLEKHM2","pleckstrin homology and RUN domain containing M2"
284723,0.999854284110087,0.259652211725033,0.399394823469013,1.12721352910797,0.450203248469959,44.3634085032383,"SLC25A34","solute carrier family 25 member 34"
440567,0.999854284110087,0.868989882673336,0.302533562392725,0.164941683935408,0.0499003952280339,100.497667922855,"UQCRHL","ubiquinol-cytochrome c reductase hinge protein like"
729614,0.999854284110087,0.386302319308828,0.247188456724382,-0.866342585562838,-0.214149886719889,187.445315355784,"SPEN-AS1","SPEN antisense RNA 1"
23013,0.999854284110087,0.0980754101957234,0.183991339943848,1.65425648613226,0.304368867494276,3017.89517908594,"SPEN","spen family transcriptional repressor"
7709,0.999854284110087,0.704193623012527,0.184565621801219,-0.379665647980876,-0.0700732263961532,748.105625211473,"ZBTB17","zinc finger and BTB domain containing 17"
128272,0.999854284110087,0.989352761997354,0.309178721406318,0.0133447299771288,0.00412590655184124,88.1987500852349,"ARHGEF19","Rho guanine nucleotide exchange factor 19"
79363,0.999854284110087,0.609134451376233,0.4857965076137,0.511309360777218,0.248392301775765,32.3994709412406,"CPLANE2","ciliogenesis and planar polarity effector complex subunit 2"
54455,0.999854284110087,0.842746684132819,0.164622125010079,0.198381380523801,0.0326579644242612,1019.72268380492,"FBXO42","F-box protein 42"
26099,0.999854284110087,0.748392379856404,0.125578051396802,0.320759860668524,0.0402803982690629,3445.75266342573,"SZRD1","SUZ RNA binding domain containing 1"
374955,0.999854284110087,0.760090070835459,0.149113432186911,0.305362511142509,0.0455336520976733,1641.77726841927,"SPATA21","spermatogenesis associated 21"
55707,0.999854284110087,0.524092190667974,0.206762088451765,-0.637050130339874,-0.131717815397541,3573.02386551478,"NECAP2","NECAP endocytosis associated 2"
107984921,0.999854284110087,0.46814680785511,0.403860065273625,0.725497614421349,0.292999513916065,52.9789849817829,"LINC01772","long intergenic non-protein coding RNA 1772"
114819,0.999854284110087,0.369509246197868,0.306700549349811,0.897393000523717,0.275230926243299,66.3019295925398,"CROCCP3","CROCC pseudogene 3"
55672,0.999854284110087,0.225089062504556,0.241205805570941,1.21310661165714,0.292608357508194,296.680151905328,"NBPF1","NBPF member 1"
105376794,0.999854284110087,0.46364212385756,0.176661828064748,0.732862783717549,0.129468879092162,485.879419560061,"LOC105376794",""
84809,0.999854284110087,0.702769007794171,0.181830940256534,-0.381585275391103,-0.0693840094124129,255.272785049825,"CROCCP2","CROCC pseudogene 2"
11209,0.999854284110087,0.94412362692144,0.625550200833513,-0.0700879885735033,-0.0438435553281719,20.091250155677,"MST1P2","macrophage stimulating 1 pseudogene 2"
11223,0.999854284110087,0.771079171013443,0.712966345738203,0.290963583804241,0.207447243087801,9.82299822816839,"MST1L","macrophage stimulating 1 like (pseudogene)"
105376805,0.999854284110087,0.927433052400979,0.300188429548175,-0.0910749305028062,-0.0273396403588466,209.792437160539,"LOC105376805","uncharacterized LOC105376805"
9696,0.999854284110087,0.237406485083439,0.219478853898408,1.18149412720984,0.259312976927715,347.189646649406,"CROCC","ciliary rootlet coiled-coil, rootletin"
23400,0.999854284110087,0.92006202681354,0.204683075016872,0.100355588670844,0.0205410904842767,1064.71015296169,"ATP13A2","ATPase cation transporting 13A2"
6390,0.999854284110087,0.592341116093231,0.162357193656551,-0.535446538976776,-0.0869335974213823,1296.31466921284,"SDHB","succinate dehydrogenase complex iron sulfur subunit B"
11240,0.999854284110087,0.156902696843011,0.222442073522898,-1.4155657099454,-0.314881371728168,2335.4759984618,"PADI2","peptidyl arginine deiminase 2"
23569,0.999854284110087,0.13187248965513,0.202706110296529,-1.506758815434,-0.30542921863163,3208.85276968708,"PADI4","peptidyl arginine deiminase 4"
353238,0.999854284110087,0.839571551850337,0.641125588474571,-0.20244154581322,-0.129790455191202,12.4537101577057,"PADI6","peptidyl arginine deiminase 6"
55920,0.999854284110087,0.345122671633685,0.131660161810223,0.944091932375162,0.12429929658024,3290.22160241386,"RCC2","regulator of chromosome condensation 2"
55160,0.999854284110087,0.265314572029086,0.171027973816615,1.11391752113668,0.190511056638833,2216.78486162511,"ARHGEF10L","Rho guanine nucleotide exchange factor 10 like"
8659,0.999854284110087,0.438347889328845,0.196064109386483,-0.774986072669505,-0.151946954124875,253.863817122661,"ALDH4A1","aldehyde dehydrogenase 4 family member A1"
126917,0.999854284110087,0.131037464847138,0.359951590853389,1.5100233551417,0.543535308909026,1067.71672434389,"IFFO2","intermediate filament family orphan 2"
23352,0.999854284110087,0.744182720736843,0.198817074219532,0.326319388182552,0.0648778660195627,2338.29425838206,"UBR4","ubiquitin protein ligase E3 component n-recognin 4"
101927895,0.999854284110087,0.852030401138961,0.288242301968189,0.186528410878318,0.0537653785340347,65.7462327492389,"EMC1-AS1","EMC1 antisense RNA 1"
23065,0.999854284110087,0.424339739019449,0.170696596547737,0.798914933776768,0.136372060126855,973.258107860596,"EMC1","ER membrane protein complex subunit 1"
51154,0.999854284110087,0.510578210944216,0.230682626834012,0.657937627464549,0.15177478019646,250.282145572739,"MRTO4","MRT4 homolog, ribosome maturation factor"
22977,0.999854284110087,0.434174492326787,0.713425184811172,0.782068203031185,0.557947152282464,11.3470499035966,"AKR7A3","aldo-keto reductase family 7 member A3"
100506730,0.999854284110087,0.15537645614203,0.539930418381365,1.42079468555599,0.767130269006269,16.7524063841678,"LOC100506730","uncharacterized LOC100506730"
8574,0.999854284110087,0.974318824697482,0.212187815072796,-0.0321921395059053,-0.00683077974427668,611.151552152029,"AKR7A2","aldo-keto reductase family 7 member A2"
54896,0.999854284110087,0.477437863614174,0.170177865310051,-0.710429453857776,-0.120899367910902,352.245387039317,"SLC66A1","solute carrier family 66 member 1"
832,0.999854284110087,0.645088790480807,0.167909890846272,-0.460595570022858,-0.0773385518868143,8290.66386754556,"CAPZB","capping actin protein of muscle Z-line subunit beta"
440574,0.999854284110087,0.743200496239087,0.161020497270403,0.32761801874788,0.052753216293528,555.342754435766,"MICOS10","mitochondrial contact site and cristae organizing system subunit 10"
100532736,0.999854284110087,0.746770775794358,0.210853402083763,0.322900264761091,0.0680846193586237,317.019696945811,"MICOS10-NBL1","MICOS10-NBL1 readthrough"
255104,0.999854284110087,0.46138372702303,0.209529662269551,0.736570258509192,0.154333317503227,341.090662063301,"TMCO4","transmembrane and coiled-coil domains 4"
23252,0.999854284110087,0.451096896291612,0.332309380742622,0.75358759351634,0.250424226536738,129.211398101879,"OTUD3","OTU deubiquitinase 3"
127733,0.999854284110087,0.0812431981538525,0.573652219925343,1.74351785525151,1.0001728881445,33.3710479985938,"UBXN10","UBX domain protein 10"
79594,0.999854284110087,0.684936874096365,0.192814099740082,0.405735610447177,0.0782315464608651,669.068651582098,"MUL1","mitochondrial E3 ubiquitin protein ligase 1"
978,0.999854284110087,0.457332941412508,0.293134957796463,-0.743245697316079,-0.217871296115152,1514.54440379142,"CDA","cytidine deaminase"
65018,0.999854284110087,0.364435921802792,0.201968421004297,-0.906944926253904,-0.18317423469336,670.614018312542,"PINK1","PTEN induced kinase 1"
102464833,0.999854284110087,0.300920390831638,0.420150939618971,-1.03446166162734,-0.434630039132528,40.6982101429167,"MIR6084","microRNA 6084"
100861548,0.999854284110087,0.51591213304856,0.190952974846817,-0.649659588342846,-0.124054431031825,704.866284520146,"PINK1-AS","PINK1 antisense RNA"
1650,0.999854284110087,0.720479677555597,0.182441623208172,-0.357817788413339,-0.065280858130888,5094.80390208568,"DDOST","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit"
112268222,0.999854284110087,0.821321847039016,0.164002699955248,0.225845166054824,0.0370392170048325,768.175856477791,"LOC112268222",""
50809,0.999854284110087,0.934272717723862,0.150524576026789,-0.0824703217625973,-0.0124138102181078,3125.2003788369,"HP1BP3","heterochromatin protein 1 binding protein 3"
8672,0.999854284110087,0.261177391291295,0.136006586671003,-1.123612640445,-0.152818719967317,1369.71118161807,"EIF4G3","eukaryotic translation initiation factor 4 gamma 3"
1889,0.999854284110087,0.109586090931547,0.16723274071429,-1.60005631507566,-0.26758180286731,3624.9298795455,"ECE1","endothelin converting enzyme 1"
84224,0.999854284110087,0.623434005101472,0.351524227267868,-0.490989314621636,-0.172594639419151,54.5877313311559,"NBPF3","NBPF member 3"
249,0.999854284110087,0.174051138477738,1.01912928140966,-1.35930128043728,-1.38530373715128,17.2464454800719,"ALPL","alkaline phosphatase, biomineralization associated"
84196,0.999854284110087,0.638949119378993,0.154290636242929,-0.469168611833254,-0.0723883236249647,1498.86946326691,"USP48","ubiquitin specific peptidase 48"
